,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_bp_mean_mag,phot_rp_mean_mag,l,b,phot_g_mean_mag,radial_velocity,radial_velocity_error,probability,stability,label
922,5969477566139104512,249.9904806330655,0.10396245,-39.3929736174466,0.06232962,5.638116331750636,0.114246644,-12.453498456891694,0.18004225,-21.912733049385636,0.14699344,1.0317359,19.597628,16.33543,343.5785003926043,4.812511430832796,17.664303,,,0.782312925170068,147,1
923,5969479151032753664,249.98592762968426,0.19398102,-39.3052267476932,0.09768127,5.653204110074796,0.20172814,-12.04294121258516,0.2644851,-21.27089917790235,0.19567488,1.0525936,,,343.64222502434376,4.873174628281065,18.309984,,,0.9523809523809523,147,1
924,5969479185392491520,249.97055746888847,0.06197088,-39.31479837251718,0.031192197,5.63291603054148,0.06457907,-12.170816923539451,0.08963719,-21.078127019375664,0.06760147,1.0350777,18.54016,15.313612,343.62712613015606,4.8757656504733005,16.614172,,,0.9795918367346939,147,1
925,5969479735118891392,250.05882954424217,0.26982877,-39.31502252892979,0.14864893,5.0855775014986815,0.3142443,-11.995156397231256,0.40809983,-21.26072036699479,0.30904377,1.016972,21.13861,17.628315,343.6722604087251,4.824369445956822,19.046864,,,0.41496598639455784,147,1
927,5969480662861251456,250.01883179504773,0.041679546,-39.27353224362556,0.021360515,5.857931851296867,0.04397481,-11.593011469349493,0.058639664,-21.978755056988852,0.04358479,1.4113175,17.07348,13.9858055,343.6829886863787,4.875018681010929,15.269166,,,0.8775510204081632,147,1
928,5969482410857666304,249.9400449835414,0.18891732,-39.267048018707065,0.09825282,5.727896973603288,0.2089085,-11.59701704495496,0.28286442,-21.80280970739151,0.22031921,0.9615431,20.616568,16.976192,343.64739006518244,4.925061965976949,18.417265,,,0.8027210884353742,147,1
930,5969486022980756608,249.97180693737135,0.047821447,-39.07808084008413,0.027184196,5.618775944912253,0.050805237,-11.71045402112254,0.07069536,-21.400976784555482,0.055703066,1.0260061,17.79223,14.740441,343.8060089210498,5.031572233378571,16.04615,,,0.9931972789115646,147,1
931,6018052791568133888,246.3357318145053,0.1361402,-39.071941123943816,0.110092334,5.510129463528903,0.17201138,-12.416540167973318,0.21305524,-20.29953972638285,0.18454087,1.0558985,20.472185,16.54274,341.8880322972786,7.112415458008478,17.951927,,,0.6326530612244898,147,1
932,5969490382319525120,250.39455703005265,0.11120992,-39.19442537522387,0.060207706,5.728993272226974,0.12724982,-11.815448953766007,0.14755516,-21.279238213297297,0.11316197,1.0067599,18.646038,15.9635725,343.9352020713664,4.708327970569556,17.657442,,,1.0,147,1
933,5969491447471330944,250.25231035491336,0.017470079,-39.24578140855148,0.009983205,5.605463624732591,0.020196278,-12.078373843680055,0.025004761,-21.017925064569855,0.018873487,1.0045885,14.766536,12.695913,343.8236261631745,4.757495336244945,13.718274,-0.023519358,3.6591167,0.9931972789115646,147,1
935,5969492890577012480,250.3488620920276,0.16181108,-39.20242130313751,0.08481838,5.725911992206516,0.19258836,-12.044706725122982,0.21498497,-20.463372910904347,0.15600042,0.93662643,19.87738,16.587128,343.90578830163986,4.729743357042364,18.20994,,,0.7482993197278912,147,1
936,5969496223477069312,250.44896907384526,0.0129105095,-39.15997590723798,0.007413098,5.584848582611724,0.01522267,-12.07024325065362,0.017942144,-21.699439054069316,0.014087551,0.87177366,13.104188,11.641735,343.989070010372,4.69918051440678,12.458342,-0.9292147,8.14027,0.9659863945578231,147,1
937,5969499698135283712,250.3844847986484,0.035910703,-39.10199619887228,0.018345423,5.661365268239029,0.041506033,-11.913615020715014,0.044156484,-21.339744473513605,0.03422021,1.1546364,16.897125,13.813765,343.9999272143691,4.774987177891351,15.104896,,,1.0,147,1
938,5964454554659310208,252.5757861799202,0.015714694,-43.45437482315226,0.010342952,5.58187811155624,0.01741007,-10.628220416790487,0.022904318,-21.3537444996022,0.016822152,1.0591176,14.566212,12.541705,341.75434582811624,0.6980187057241449,13.558165,7.901485,6.4598923,0.48299319727891155,147,1
939,5969503477730106880,250.48749282100366,0.04421106,-38.921512941518,0.023324573,5.689075109951372,0.050107606,-11.33069243648715,0.060009424,-21.76993354629664,0.044851623,1.1325449,17.580181,14.564312,344.189242872417,4.833222849507683,15.848035,,,0.8979591836734694,147,1
940,5969505470595968000,250.13995149015355,0.021207059,-39.12281197153585,0.012522657,5.676964998167927,0.021656936,-12.458655793421809,0.030591654,-20.991633725977575,0.025435816,1.0436037,15.028757,12.852409,343.85879738647594,4.904049535093588,13.90695,0.22164379,2.8344264,0.9319727891156463,147,1
941,5969510723281447424,250.1429487014095,0.11221814,-39.00416390374298,0.05201106,5.669322187107562,0.120296925,-12.19385130367136,0.13773859,-21.25579506096765,0.10848719,0.9487474,19.825834,16.263805,343.94984426228103,4.9805660339279125,17.605473,,,0.9659863945578231,147,1
942,5969512170744878208,250.1509376565243,0.06374963,-38.91735757752882,0.032106202,5.763745976160544,0.07244275,-12.41152426969052,0.08162697,-21.2631042470827,0.06273921,0.9727426,18.785772,15.527753,344.0194588878281,5.033145924042466,16.893532,,,0.9387755102040817,147,1
943,5969514227979967488,250.30661262117462,0.013086987,-38.944165788955615,0.0069990363,5.7513270375648675,0.015154584,-11.927997930252188,0.015524545,-21.553886058693074,0.0136292055,0.9096091,13.5475445,11.856064,344.0792913832511,4.924375352398366,12.743295,-5.968941,5.2253213,0.9863945578231292,147,1
944,5948897422883360128,266.49004477916804,0.15526482,-46.37219294087746,0.12374465,4.7825934681451905,0.16728076,9.719049486707029,0.18950875,-9.056047665562822,0.11726644,1.3251317,19.30532,16.53305,345.0233003682552,-9.032575010300405,17.830925,,,0.9473684210526315,133,2
945,5948299322921078400,266.3402803426569,0.08110308,-48.331685776432124,0.061755758,4.86783671054709,0.075033754,10.474071427200775,0.08782557,-9.583391654580673,0.060536306,1.0172817,18.604095,15.618332,343.25249512852724,-9.926600665552781,16.855896,,,0.5037593984962406,133,2
946,5948900412184496640,266.18632714330414,0.2472287,-46.35512779080169,0.20910263,4.822077838379777,0.2964419,10.071506910863054,0.33701026,-8.962906955782621,0.22212282,1.1104002,21.149298,17.556725,344.9313001956296,-8.842946377894084,18.925308,,,0.7293233082706767,133,2
947,5948901168098751488,266.3044121659739,0.2371572,-46.34247781438109,0.21190967,4.82746290620919,0.29427978,9.847739311535832,0.29010004,-9.158664267488634,0.21167201,0.96430117,20.6047,17.706701,344.9840061908322,-8.906916040520299,19.027105,,,0.8270676691729323,133,2
948,5954917523926540288,266.18464712816694,0.11131125,-45.90037069510431,0.0971057,4.397672341696544,0.12310118,9.367859733025822,0.13319282,-8.315477521451152,0.09406579,1.0293858,19.531303,16.563454,345.32755218696997,-8.611851272805003,17.810642,,,0.18796992481203006,133,2
949,5948905845344624512,266.015810216522,0.01393463,-46.80419431879866,0.012266504,4.727846815556371,0.015725516,9.467679801319587,0.017174676,-8.664826418141818,0.0118538365,0.9581324,14.014484,12.661977,344.4791958517602,-8.96903310349922,13.409984,-19.214003,11.053177,0.7142857142857143,133,2
951,5948911445982286592,265.74234220047765,0.024162402,-46.64565228799475,0.021937877,4.879443868802235,0.025938846,10.220738328524407,0.029811589,-9.07082218690002,0.020389162,1.0364729,16.021711,14.014643,344.52106406552457,-8.727028416167812,15.012012,-49.997692,9.640834,0.9849624060150376,133,2
952,5948912579853417216,266.03604635997124,0.014053899,-46.68619423810488,0.012118782,4.820631975341932,0.015319786,9.775316114718612,0.018090082,-8.864387349585861,0.011855539,0.79573846,10.5754595,9.927342,344.5893124602548,-8.921244021625656,10.329639,-6.73075,0.5914511,0.9924812030075187,133,2
954,5948914637111775872,266.0283308415797,0.09911814,-46.60642717634082,0.085077964,4.958328912471258,0.102668084,10.007525070977982,0.12519701,-9.109324560344511,0.08392281,1.0172321,19.184406,16.319483,344.6562150292933,-8.876277484971494,17.691519,,,0.9624060150375939,133,2
955,5948326260955762816,266.25165545275325,0.12867786,-48.13273632028228,0.09545195,4.902683270526053,0.16291568,10.134529718246764,0.17736307,-9.224496212354932,0.11633697,0.98931336,19.970394,16.963814,343.3973485968137,-9.775943444006538,18.230043,,,0.9097744360902256,133,2
956,5948329701248987904,266.0992002375361,0.04734346,-48.08046886767783,0.036828697,4.672905989933022,0.058844306,10.036239834920837,0.05847269,-9.678704087166746,0.041778088,1.046727,18.038147,15.282193,343.39137839694433,-9.66165961576978,16.49953,,,0.6541353383458647,133,2
958,5948924223480325632,265.5970881771066,0.013271605,-46.59168053327191,0.011825328,4.708718316099347,0.014727657,9.852271691520754,0.016628005,-9.1268149760791,0.010860464,0.9335454,12.900398,11.84285,344.5165308515299,-8.613686091617058,12.451187,-6.339521,1.466903,1.0,133,2
959,5948925116832168192,265.5751295322953,0.08327099,-46.51294196492501,0.075400785,4.842264101239728,0.084680796,10.007701313123563,0.104770735,-9.087290329711902,0.06916572,1.0814701,19.010757,15.989947,344.5771660916619,-8.56045892738613,17.239021,,,1.0,133,2
961,5954244592768709632,267.9357301296958,0.025184704,-45.60074547665067,0.027197054,4.877850813411739,0.029886821,10.338569498356103,0.032664936,-8.498767007637657,0.026616655,0.79180086,6.3249397,5.2160296,346.2068197578679,-9.522230477101184,5.854239,-7.28898,0.12159088,0.46616541353383456,133,2
962,5954960301796903168,265.9053899426223,0.03575669,-45.971361751844505,0.03280181,4.39966381473307,0.04527961,8.753626719538499,0.04313174,-8.546261036625056,0.030874575,0.9186894,6.886809,6.901502,345.1659872799681,-8.480581899055862,6.9089246,-4.7420774,0.5432669,0.13533834586466165,133,2
963,5948943400540330496,265.92200874612945,0.08814112,-46.41204058254297,0.07564683,5.060873392172921,0.0957527,10.23513743889785,0.10182644,-9.029741926464713,0.07245181,4.994928,15.021162,13.055577,344.7881577015688,-8.714602317145284,14.039458,-17.979807,5.5284257,0.9097744360902256,133,2
964,5954961298233186688,265.837253799408,0.08209853,-45.94452078711645,0.06630924,4.834937462879508,0.103294216,10.178137104510501,0.09506752,-9.065529134932104,0.06519673,1.0610769,18.555544,15.718826,345.16494151270706,-8.426148187417871,17.02544,,,0.9774436090225563,133,2
965,5954961508697819008,265.8065406229472,0.23126748,-45.90444709116921,0.19214526,4.322605919189256,0.27940342,9.719905511316615,0.2624599,-8.635577229604625,0.19101661,1.0330569,20.822168,17.557905,345.18877193252877,-8.3873334712901,18.857271,,,0.2781954887218045,133,2
966,5947675350069797760,269.0441266941697,0.20937862,-48.717726929352516,0.1795027,5.275795269276696,0.24261476,10.327900828010943,0.23439813,-8.874291673434142,0.18715347,1.0207599,20.499138,17.423439,343.793091103237,-11.67973101982135,18.72425,,,0.2706766917293233,133,2
967,5948358490390894464,265.5546237288079,0.025514388,-48.261060819639866,0.019863976,4.990521377094178,0.0309425,10.483846422464552,0.033070646,-10.09667831264133,0.023237616,0.99860656,16.636883,14.411459,343.0472368748891,-9.439527068211767,15.485615,-11.674243,6.868809,0.3609022556390977,133,2
968,5948358494713221504,265.556154120068,0.053667683,-48.261109223426274,0.041852653,5.097734117896129,0.064069875,10.561490002450949,0.068739414,-10.17279646200492,0.04915766,1.0728023,18.537231,15.629974,343.0477192586505,-9.440429254716845,16.881275,,,0.24812030075187969,133,2
969,5954270426970393088,267.1645021913531,0.07485364,-45.848510782535335,0.06567458,4.522733682103905,0.08940191,10.291369119807586,0.09217414,-8.8821729402173,0.06404984,1.0265772,18.933558,16.124636,345.7193029361532,-9.176024629256714,17.362041,,,0.6541353383458647,133,2
970,5948365366661141888,265.31852437319026,0.11257989,-48.03984799691624,0.086699866,4.704040598978225,0.12188092,9.501320649056932,0.13823077,-9.341194069579778,0.09223064,0.9812267,19.445738,16.725615,343.1588157773022,-9.191285489010712,17.988474,,,0.8195488721804511,133,2
971,5948955907474541568,265.82238074619625,0.17285122,-46.013988734505006,0.16740653,4.158303211383631,0.26542896,9.358517915107385,0.21126111,-8.503982659730953,0.18188699,0.9518361,19.749134,16.609682,345.0991984149049,-8.452672927467669,18.439066,,,0.12781954887218044,133,2
972,5948956074956775552,265.74447903231294,0.08148243,-46.35473337571568,0.06993739,5.02802548480908,0.08505872,10.803800192447625,0.10280069,-9.764814986237482,0.06764597,1.0911088,18.716703,15.94247,344.77500115558865,-8.580019050703699,17.17325,,,0.2706766917293233,133,2
973,5948956148003367040,265.7113215655242,0.075358674,-46.329536682603944,0.064856686,4.999472078267498,0.07859296,10.026380276349995,0.09767305,-8.908889905428945,0.06346498,0.9391851,18.804153,16.01339,344.7851079220483,-8.547477441831646,17.219154,,,0.924812030075188,133,2
974,5948375979491874432,265.8991169573069,0.17324466,-48.06707739142293,0.12940842,4.957143102987186,0.19678809,10.459103606984025,0.26090214,-9.013132792905305,0.15671502,1.0216477,20.60384,17.479507,343.3348030521458,-9.53942756591907,18.822777,,,0.6015037593984962,133,2
975,5948965077212255360,265.7335594754202,0.058134027,-46.11381466206352,0.04867938,4.560487871637301,0.06677166,9.3932615095534,0.075105645,-8.315179559668767,0.049001615,1.0653095,18.126701,15.608123,344.9806116121364,-8.45059662416716,16.79477,,,0.3082706766917293,133,2
977,5948968448781977600,265.6281112149555,0.10269517,-45.98090497673657,0.080560945,4.727573785157672,0.1180894,9.688061201729013,0.12157834,-9.325353727110336,0.080463216,1.1106259,18.490389,15.917231,345.05826157789477,-8.319752698229731,17.33486,,,0.9097744360902256,133,2
978,5948968895466656256,265.6677836679327,0.015344603,-45.93523621103886,0.011576098,4.523568556797886,0.017500864,9.074958000989485,0.017424991,-8.481839139167167,0.011456165,0.8033479,10.152889,9.586195,345.11217850452886,-8.3200806630547,9.945812,-6.9811606,1.5894144,0.3082706766917293,133,2
979,5954295578299513856,267.6562653952437,0.08944233,-45.5361171046926,0.08138,4.846319706370006,0.09992902,9.839149396868713,0.11589399,-8.296718311817493,0.08217933,1.0441811,19.388487,16.524569,346.1665169253566,-9.320063561635706,17.739395,,,0.2857142857142857,133,2
980,5948388387674457088,265.88553841957247,0.22461012,-47.68553864051265,0.19994071,4.4787758090529515,0.33330497,10.071658343370727,0.3132875,-10.094624280462568,0.24954309,1.0467873,,,343.66389928525706,-9.338769941252831,18.668385,,,0.18045112781954886,133,2
981,5948388387688376064,265.8848950474318,0.029198969,-47.68567016795914,0.02265967,4.939603359584354,0.039997462,10.353597833550443,0.039961785,-8.984289624209865,0.026926761,0.98658216,16.72721,14.51787,343.6635622853456,-9.338462839784366,15.595223,,,0.9473684210526315,133,2
984,6706198911360423040,270.9036242972055,0.014150956,-49.73387860594514,0.013662743,4.914297099940025,0.016212147,10.587522825335519,0.015242902,-9.236692508451439,0.01340165,0.8835872,10.77168,10.052507,343.4391704535005,-13.22492849688846,10.494781,-6.452473,0.51096714,0.2631578947368421,133,2
986,5947734517537670016,269.4851217883783,0.18508218,-48.46188531065196,0.16319664,5.0666485430228105,0.19431728,10.194730703405721,0.22477946,-8.498039695529794,0.1609509,1.1067884,19.74345,16.901175,344.16350684966613,-11.817645839662521,18.22652,,,0.2781954887218045,133,2
988,5948984662255864704,265.2920320852673,0.01084813,-47.03712877912955,0.008168461,4.7282758744352105,0.014705206,9.51942823863294,0.015096173,-8.986931620189889,0.009015942,0.779439,12.740938,11.541097,344.0213967886417,-8.66247422434199,12.216332,-5.2611485,3.8963823,0.9924812030075187,133,2
989,5956464609800075008,267.921876430641,0.033422437,-42.84204118733106,0.029081704,4.649397000421334,0.040108092,10.091763887187708,0.043134335,-8.237311772730578,0.029845258,1.1168393,17.006771,14.483756,348.63169614874755,-8.154877641153847,15.648416,37.649395,14.499465,0.15037593984962405,133,2
993,5949003147795093376,264.8620216364938,0.0130923875,-46.75888640398529,0.009566404,4.734152329004579,0.017652739,9.684407942394706,0.018193416,-9.065870888491668,0.011053076,0.88583314,13.117308,12.013952,344.1092424895725,-8.267250464131227,12.644147,-4.353109,6.2334266,1.0,133,2
994,5949007550142931968,264.67217765688395,0.11394497,-46.65517546374935,0.08356971,4.979894881214303,0.15034392,10.40902275908855,0.18399335,-9.347487532501923,0.107941516,1.1194588,19.221672,16.508087,344.1305177010256,-8.102145343212067,17.880053,,,0.6917293233082706,133,2
995,5954343407054250368,269.451030903177,0.08401393,-46.127961915966175,0.07129845,5.16799325451497,0.101560846,10.603768334161575,0.0976042,-8.776526829774934,0.07314261,1.052889,18.759226,16.05902,346.25330053426364,-10.70088710246624,17.291176,,,0.2781954887218045,133,2
